140.579
37.89485
42.36656
22.88504
56.59288
27.25328
32.75559
27.87538
23.59223
47.77145
29.61365
24.7589
27.87808
45.39978
59.07531
35.62006
40.48323
51.06202
42.0313
50.82036
31.41684
51.61165
43.18718
50.35478
63.30213
38.23543
55.11525
44.80804
46.37064
56.06825
34.23938
35.14114
25.85985
74.1236
61.76046
32.35992
29.0326
29.53686
31.0368
42.4479
25.52247
41.56644
48.05708
32.40799
39.88497
35.5954
28.97053
33.24067
41.97194
40.41088
34.03035
43.8493
32.90757
43.40402
59.617
26.03425
42.75798
28.42681
34.4608
44.5903
27.81083
25.01447
23.86138
51.1433
55.07322
36.96228
48.75886
29.75948
48.54321
49.21018
28.05951
29.28235
30.90743
27.5099
54.46989
52.82312
41.20133
41.95942
38.56083
64.13562
45.42814
32.45236
37.17349
42.37438
62.30418
46.86473
36.76564
24.79945
24.66379
58.02071
26.26588
37.43109
29.83879
30.67697
50.1583
28.31706
32.10597
32.03983
28.47091
48.21447
34.82102
69.64278
45.19821
45.10778
52.319
43.6207
39.92038
43.02835
41.19972
83.81487
51.09474
78.92092
42.80954
54.23927
52.81059
44.18754
43.42432
35.482
33.07143
63.88851
35.39171
35.24022
45.36996
37.17572
63.61465
40.51667
49.34961
29.88625
25.62702
31.7013
44.80688
53.4903
30.29088
43.15383
45.95189
62.14239
28.97222
40.16851
44.4789
52.43639
60.08058
32.05641
31.37824
43.46257
33.50331
100.4311
43.63388
49.5797
68.68071
54.53074
50.74354
51.31348
49.92086
47.84524
82.30334
74.49696
49.5299
60.63413
49.17558
56.82279
60.80315
68.25607
51.23122
38.09256
39.67949
61.9294
40.73017
34.21582
71.15725
91.11044
65.97918
41.87012
46.46916
41.6893
78.24088
69.26169
42.97227
57.73288
64.43211
40.29805
49.27604
41.4313
36.67982
44.43286
44.26759
69.42539
41.89972
42.53934
44.31383
65.56248
52.1098
58.75011
42.00391
55.23016
55.29133
